Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
University of Ljubljana,Faculty of Civil and Geodetic Engineering,Chair for Testing of Materials and Structures,Higher Education Institute,215422,6/5/2017,Researcher - Horizon 2020 DECENTER project: Edge-Fog-Cloud computing,2 years 4 months,Expired,1,"Computer science › Autonomic computing, Computer science › Programming, Computer science › Cybernetics, Computer science › Other, Computer science › Computer systems, Computer science › Systems design",Temporary,Horizon 2020 European Union - Korea - 2018,H2020
University of Ljubljana,HRM,,Higher Education Institute,604731,12/2/2021,HEAD OF THE COMPETE CENTRE – Chair Holder – RESEARCH ASSOCIATE M/F for work on the COMPETE project,1 week 14 hours,Published,1,Other,Temporary,,H2020 / ERC
University of Ljubljana,HRM,,Higher Education Institute,603780,10/2/2021,UNIVERSITY TEACHER,1 week 2 days,Published,1,"Engineering › Materials engineering, Juridical sciences",Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,596616,20/01/2021,University teacher,1 month 21 hours,Published,1,"Educational sciences, Geography",Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,594328,13/01/2021,UNIVERSITY TEACHER,1 month 1 week,Published,1,Computer science,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,581305,26/11/2020,"UNIVERSITY TEACHER (M/F) – ASSISTANT PROFESSOR, ASSOCIATE PROFESSOR, PROFESSOR in MARITIME STUDIES",1 month 6 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,575604,9/11/2020,UNIVERSITY TEACHER for the field of Aeronautical Engineering or Mechanical Engineering,2 months 12 hours,Expired,1,Engineering,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,561085,23/09/2020,UNIVERSITY TEACHER for the field Design and Development Techniques,2 months 5 hours,Expired,1,Engineering,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,555508,3/9/2020,"University teacher (M/F) at the Department of Geotechnology, Mining and Environment",6 days 8 hours,Expired,1,Other,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,552781,25/08/2020,PhD researcher in Approximate Mobile Computing,1 month 1 day,Expired,1,Computer science,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,550385,12/8/2020,UNIVERSITY TEACHER (M/F) – Full professor / Assistant professor / Associate professor in the field of Money and Finances,2 months 8 hours,Expired,1,Economics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,543949,21/07/2020,UNIVERSITY TEACHER in the field of Sociology,2 months 13 hours,Expired,1,Sociology,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,543934,21/07/2020,UNIVERSITY TEACHER in the field of Linguistics.,2 months 13 hours,Expired,1,Language sciences › Linguistics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,542678,16/07/2020,UNIVERSITY TEACHER of English in Education,2 months 14 hours,Expired,1,Language sciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,540794,9/7/2020,University teacher of Clinical Biochemistry and Laboratory Biomedicine,2 months 2 days,Expired,1,Chemistry › Biochemistry,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,539470,6/7/2020,University teacher (Assistant/Associate/Full Professor) of Computer and Information Science,2 months 9 hours,Expired,4,Computer science,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,538404,2/7/2020,University teacher of Computer and Information Science,1 month 1 day,Expired,1,Computer science,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,535761,24/06/2020,UNIVERSITY TEACHER in the field of biology (m/f),2 months 2 days,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,535756,24/06/2020,UNIVERSITY TEACHER in the field of Pedagogy (m/f),2 months 2 days,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,535199,23/06/2020,"University teacher for economics and management in the public sector, m/f",2 months 12 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,534906,22/06/2020,UNIVERSITY TEACHER in the field of kinesiology,2 months 1 day,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,534874,22/06/2020,"UNIVERSITY TEACHER (M/F) – Full professor / Assistant professor / Associate professor in the field of Tourism, Economy or Business Economics (1 position)",2 months 2 days,Expired,1,Economics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,534829,22/06/2020,UNIVERSITY TEACHER in the field of kinesiology (m/f),2 months 15 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,532379,15/06/2020,"University teacher of technical safety, natural sciences or technical sciences, m/f",2 months 12 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,531836,12/6/2020,"UNIVERSITY TEACHER of Computational Mathematics, Computing or other related areas",2 months 9 hours,Expired,1,Mathematics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,529485,5/6/2020,UNIVERSITY TEACHER (M/F) in the field of STATISTICS,2 months 3 days,Expired,1,Economics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,528927,3/6/2020,UNIVERSITY TEACHER (M/F),1 month 4 weeks,Expired,1,Economics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,528211,1/6/2020,UNIVERSITY TEACHER in TRANSPORT TECHNOLOGY AND LOGISTICS,1 month 7 hours,Expired,3,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,528141,1/6/2020,UNIVERSITY TEACHER OF PHYSICS,1 week 3 days,Expired,4,Physics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,526436,27/05/2020,"UNIVERSITY TEACHER at the Department of woodwinds, brass and percussion as teacher of percussion",2 months 15 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,525980,25/05/2020,UNIVERSITY TEACHER,1 month 1 week,Expired,1,Juridical sciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,525563,22/05/2020,University teacher in Department of Sociology (M/F),2 months 15 hours,Expired,1,Arts,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,516249,21/04/2020,Full time doctoral degree research position in Machine Learning for IoT,1 month 1 week,Expired,2,Computer science,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,516118,21/04/2020,Full time doctoral degree research position in Biometry,1 month 1 week,Expired,2,Computer science,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,511811,7/4/2020,UNIVERSITY TEACHER (M/F) – Full professor / Assistant professor / Associate professor in the field of Economics (1 position),2 months 12 hours,Expired,1,Economics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,463414,14/11/2019,UNIVERSITY TEACHER (m/f),2 months 1 hour,Expired,1,Other,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,460133,4/11/2019,Researcher (m/f),1 month 1 week,Expired,1,Educational sciences,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,457046,23/10/2019,"UNIVERSITY TEACHER at the Department of Environmental Civil Engineering, Institute of Sanitary Engineering",2 months 10 hours,Expired,1,Engineering › Civil engineering,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,450586,1/10/2019,Researcher (m/f),1 month 1 week,Expired,1,Educational sciences,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,449431,26/09/2019,SENIOR INSTRUCTOR / LECTURER,1 month 6 days,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,446451,17/09/2019,"UNIVERSITY TEACHER at the Department of Geodetic Engineering, Chair of Geoinformatics",2 months 1 day,Expired,1,Geosciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,442648,4/9/2019,"University teacher of Translation Studies, m/f",2 months 14 hours,Expired,1,Language sciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,442394,3/9/2019,RESEARCHER ON THE PROJECT S1878T (H017004),3 days 11 hours,Expired,1,Engineering,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,435035,7/8/2019,UNIVERSITY TEACHER - Civil and Environmental Engineering or Sanitary Engineering,2 months 14 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,435034,7/8/2019,UNIVERSITY TEACHER in Mathematics,2 months 15 hours,Expired,1,Mathematics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,433486,1/8/2019,University teacher of Physics,1 month 1 week,Expired,1,Physics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,433484,1/8/2019,University teacher of Physics,1 month 1 week,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,433480,1/8/2019,University teacher of Physics,1 month 1 week,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,433479,1/8/2019,University teacher of Physics,1 month 1 week,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,433477,1/8/2019,University teacher of Physics,6 days 3 hours,Expired,1,Physics,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,432489,29/07/2019,CORRECTION: University teacher of Physics,1 week 8 hours,Expired,2,Physics,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,431399,25/07/2019,University teacher at the Department of Geodetic Engineering,2 months 1 day,Expired,1,Geosciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,430503,23/07/2019,"University teacher in the fields of pharmaceutical biology or pharmaceutical biochemistry, m/f",2 months 1 day,Expired,1,Pharmacological sciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,426663,12/7/2019,University teacher in the field of Environmental Health and Inspection - Sanitary engineering,2 months 13 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,426661,12/7/2019,University teacher in the field of Environmental Health and Inspection - Sanitary engineering,2 months 13 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,426656,12/7/2019,"University teacher (assistant professor, associate professor, full professor) in the field of Chemistry",2 months 13 hours,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,425459,9/7/2019,"University teacher of technical safety or technical sciences,",1 month 3 weeks,Expired,1,Chemistry,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,417967,17/06/2019,UNIVERSITY TEACHER at the Department of Environmental Civil Engineering,2 months 1 day,Expired,1,Engineering › Civil engineering,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,417926,16/06/2019,University teacher for the field of chemical engineering - INFORMATIVE AD,1 month 4 weeks,Expired,1,Chemistry,Not Applicable,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,416393,12/6/2019,Biometry Doctoral Degree Studentship,1 month 3 weeks,Expired,1,Computer science,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,416387,12/6/2019,IOT Security Doctoral Degree Studentship,1 month 3 weeks,Expired,1,Computer science,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,415785,10/6/2019,"CANCELED 3. 7. 2019 - university teacher of technical safety, natural sciences or technical sciences, Chair of Occupational, Process and Fire Safety",2 months 1 day,Expired,1,Chemistry,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,412552,29/05/2019,"HIGHER EDUCATION TEACHER at the Department of Textiles, Graphic Arts and Design, m/f",2 months 1 day,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,410221,21/05/2019,UNIVERSITY TEACHER (M/F) – Full professor / Assistant professor / Associate professor in the field of Economics (1 position),2 months 8 hours,Expired,1,Economics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,405433,7/5/2019,"University teacher of the Sociology of Culture, m/f",1 month 4 weeks,Expired,2,Sociology,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,402663,25/04/2019,"University teacher (assistant professor, associate professor, full professor) in the field of Psychology, m/f",2 months 8 hours,Expired,1,Psychological sciences,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,399184,12/4/2019,University teacher of the German Language (M/F),2 months 14 hours,Expired,1,Language sciences › Languages,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,394353,28/03/2019,University teacher of Philosophy (M/F),1 month 4 weeks,Expired,1,Philosophy,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,390173,15/03/2019,University teacher of Geography,2 months 10 hours,Expired,1,Geography,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,386263,7/3/2019,UNIVERSITY TEACHER - Department of International Law,2 months 2 days,Expired,1,Juridical sciences › International law,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,386230,7/3/2019,Assistant/Associate/Full Professor of Computer and Information Science,2 months 2 days,Expired,1,Computer science,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,380023,14/02/2019,University teacher of Physics,2 months 8 hours,Expired,1,Physics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,378051,7/2/2019,University teacher (for organisation in public administration),2 months 7 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,378014,7/2/2019,Assistant/Associate/Full Professor of Mathematics,2 months 4 days,Expired,1,Mathematics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,375218,30/01/2019,University teacher of Internal Medicine,2 months 7 hours,Expired,1,Medical sciences › Medicine,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,373399,24/01/2019,Project Manager for COMPETE - HEAD OF DEPARTMENT AT UNIVERSITY VII/2 (I) M/F for work on the COMPETE project,1 month 6 days,Expired,1,Other,Temporary,,H2020 / ERC
University of Ljubljana,HRM,,Higher Education Institute,373395,24/01/2019,HEAD OF THE COMPETE CENTRE – Chair Holder – SENIOR RESEARCH FELLOW M/F for work on the COMPETE project,3 months 9 hours,Expired,1,Other,Temporary,,H2020 / ERC
University of Ljubljana,HRM,,Higher Education Institute,372602,22/01/2019,Assistant-researcher on the project Post-war transitions in gendered perspective: the case of the North-Eastern Adriatic region,3 days 7 hours,Expired,1,Arts,Temporary,,H2020 / ERC
University of Ljubljana,HRM,,Higher Education Institute,369700,11/1/2019,University teacher of the English language (M/F),2 months 6 hours,Expired,1,Language sciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,368788,9/1/2019,UNIVERSITY TEACHER of Mathematics,2 months 14 hours,Expired,5,Mathematics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,368471,8/1/2019,UNIVERSITY TEACHER of Financial mathematics or Statistics,2 months 14 hours,Expired,1,Mathematics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,368470,8/1/2019,UNIVERSITY TEACHER of Mathematics,2 months 14 hours,Expired,1,Mathematics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,365102,19/12/2018,University teacher,2 months 1 day,Expired,1,Pharmacological sciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,359692,30/11/2018,University teacher of jazz contrabass,2 months 11 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,355081,14/11/2018,"UNIVERSITY TEACHER in the field of kinesiology, m/f",2 months 1 day,Expired,2,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,350678,29/10/2018,University teacher of meteorology,2 months 10 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,349947,26/10/2018,"University teacher of technical safety, m/f",2 months 14 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,349772,25/10/2018,University teacher - field Sport Sciences – Kinesiology or Physiology,1 month 1 day,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,349030,23/10/2018,University teacher of Veterinary medicine at Small Animal Clinic,2 months 10 hours,Expired,1,Medical sciences › Veterinary medicine,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,348756,22/10/2018,"ASSISTANT WITH A DOCTORATE IX - 0, M/F",1 month 8 hours,Expired,1,Other,Temporary,770591,H2020
University of Ljubljana,HRM,,Higher Education Institute,343319,4/10/2018,UNIVERSITY TEACHER for the field Manufacturing Engineering and Mechatronics,2 months 11 hours,Expired,1,Engineering › Mechanical engineering,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,343251,4/10/2018,"University teacher of analitical chemistry, m/f",2 months 15 hours,Expired,1,Chemistry › Analytical chemistry,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,333392,21/08/2018,"ASSISTANT, in the title: ASSISTANT / ASSISTANT WITH MASTERS/ ASSISTANT WITH DOCTORATE in money and finance or accounting and auditing",1 month 7 hours,Expired,1,Economics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,321008,3/7/2018,"University teacher in the field of philosophy, m/f",2 months 14 hours,Expired,1,Philosophy,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,320652,2/7/2018,"University teacher at the Department of Library and Information Science and Book Studies, m/f",2 months 11 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,320646,2/7/2018,"University teacher of Criminology and Theories of Deviance, m/f",2 months 11 hours,Expired,1,Psychological sciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,319993,29/06/2018,"University teacher of Translation Studies , m/f",2 months 9 hours,Expired,2,"Language sciences › Linguistics, Language sciences › Other",Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,319991,29/06/2018,"University teacher of Slovak Literature, m/f",2 months 10 hours,Expired,1,Literature,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,317778,21/06/2018,"University teacher at the Department of Textiles, Graphic Arts and Design",2 months 7 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,314489,11/6/2018,University teacher of the English language (M/F),2 months 11 hours,Expired,1,Language sciences › Languages,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,314486,11/6/2018,University teacher of Developmental Psychology (M/F),2 months 12 hours,Expired,1,Psychological sciences › Psychology,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,312271,5/6/2018,University teacher of Philosophy (M/F),1 month 4 weeks,Expired,1,Philosophy,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,311295,1/6/2018,"UNIVERSITY TEACHER (Assistant Professor, Associate Professor, Professor) – (1 working place), teaching courses on International Commercial Law and European Private Law",5 days 8 hours,Expired,1,Juridical sciences,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,310408,30/05/2018,University teacher for Maritime studies,2 months 13 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,310406,30/05/2018,UNIVERSITY TEACHER – Operational Research,2 months 13 hours,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,309723,28/05/2018,University teacher for Public Administration and/or European Law,2 months 13 hours,Expired,1,"Juridical sciences › Public law, Juridical sciences › European law",Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,309720,28/05/2018,University teacher for Labour Relations and Social Relations in Administration,2 months 13 hours,Expired,1,Juridical sciences › Labour law,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,308491,23/05/2018,University teacher of Vocational Pedagogy and Andragogy (M/F),2 months 11 hours,Expired,1,"Demography, Philosophy",Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,308125,22/05/2018,"University teacher of Internal Medicine, m/f",2 months 14 hours,Expired,1,Medical sciences › Medicine,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,307493,18/05/2018,University teacher for the habilitation field of Zoology or Cell Biology (M/F),1 month 1 week,Expired,1,Biological sciences › Zoology,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,306924,17/05/2018,"Collaborative Doctoral Programme between UL FRI, Slovenia, and JRC Ispra, Italy",3 months 2 days,Expired,1,Computer science,Temporary,,FP7 / JRC
University of Ljubljana,HRM,,Higher Education Institute,306480,16/05/2018,"University teacher at the Department of Textiles, Graphic Arts and Design, m/f",1 month 4 weeks,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,301398,26/04/2018,University teacher of Archeology (M/F),2 months 15 hours,Expired,1,Architecture,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,298154,16/04/2018,"University teacher (assistant professor, associate professor, full professor) in the field of Biomechanics and Biophysics",2 months 14 hours,Expired,1,Physics › Biophysics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,297660,13/04/2018,"University teacher (M/F) at the Department of Textiles, Graphic Arts and Design",2 months 4 days,Expired,1,Other,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,294868,4/4/2018,Assistant/Associate/Full Professor of Mathematics,2 months 1 week,Expired,1,Mathematics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,290941,21/03/2018,SENIOR RESEARCH FELLOW on the project Post-war transi.tions in gendered perspective: the case of the North-Eastern Adriatic region (EIRENE) (M/F),5 days 12 hours,Expired,1,History,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,290543,20/03/2018,TEHNICAL ASSISTANT on the project Post-war transi.tions in gendered perspective: the case of the North-Eastern Adriatic region (EIRENE) (M/F),3 days 14 hours,Expired,2,History,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,287681,9/3/2018,University teacher of Physics,2 months 12 hours,Expired,1,Physics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,287678,9/3/2018,University teacher of Physics,2 months 13 hours,Expired,1,Physics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,285608,6/3/2018,"University teacher of Veterinary medicine at Institute of food safety, feed and environment",2 months 13 hours,Expired,1,Medical sciences › Veterinary medicine,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,279617,12/2/2018,Researcher (m/f),3 days 12 hours,Expired,1,Educational sciences,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,275354,31/01/2018,University teacher,1 month 4 weeks,Expired,1,Pharmacological sciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,274055,25/01/2018,SENIOR RESEARCH FELLOW on the project Post-war transi.tions in gendered perspective: the case of the North-Eastern Adriatic region (EIRENE) (M/F),6 days 6 hours,Expired,1,History,Temporary,,H2020 / ERC
University of Ljubljana,HRM,,Higher Education Institute,274054,25/01/2018,University teacher of Psychology of Work and Organisation (M/F),2 months 3 hours,Expired,1,Arts,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,271844,15/01/2018,University teacher of Pathophysiology – 2 Jobs,2 months 15 hours,Expired,2,Medical sciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,271837,15/01/2018,"University teacher of Biochemistry, m/f",2 months 15 hours,Expired,1,"Chemistry › Biochemistry, Medical sciences › Other",Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,271835,15/01/2018,"UNIVERSITY TEACHER of Mathematics, Financial mathematics, Computational mathematics or Applied mathematics",2 months 16 hours,Expired,1,Mathematics,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,270916,10/1/2018,University teacher (m/f) in the field of Special and Rehabilitation Education,2 months 13 hours,Expired,1,Educational sciences,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,270911,10/1/2018,University teacher (m/f) in the field of philosophy,2 months 10 hours,Expired,1,Philosophy,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,268277,22/12/2017,University teacher - in the fields of pharmaceutical chemistry or toxicological chemistry,2 months 1 day,Expired,1,Pharmacological sciences › Toxicology,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,267373,20/12/2017,Researcher (m/f),1 week 13 hours,Expired,1,Educational sciences,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,267217,19/12/2017,"UNIVERSITY TEACHER (Assistant Professor, Associate Professor, Professor)",1 week 1 day,Expired,1,Engineering › Maritime engineering,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,266401,15/12/2017,UNIVERSITY TEACHER – Economics,1 week 9 hours,Expired,1,Economics,Temporary,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,265172,11/12/2017,Assistant/Associate/Full Professor of Computer Science,2 months 1 week,Expired,1,Computer science,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,259970,17/11/2017,HIGHER EDUCATION TEACHER’ (M/F) in the Department of Urban Planning,2 months 14 hours,Expired,1,Architecture,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,259379,15/11/2017,University teacher of Physiology,2 months 11 hours,Expired,1,Medical sciences › Medicine,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,259159,14/11/2017,UNIVERSITY TEACHER for the field Design and Development Techniques,2 months 9 hours,Expired,1,Engineering › Mechanical engineering,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,257814,8/11/2017,"UNIVERSITY TEACHER for the field Electrical - for subjects: Signal Analysis, Signals, Speech and Image Technology and Module I: Speech Technologies",2 months 9 hours,Expired,1,Engineering › Electrical engineering,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,257319,6/11/2017,"University teacher of Marketing Communications, m/f",2 months 9 hours,Expired,1,Communication sciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,254741,25/10/2017,UNIVERSITY TEACHER in the field of constitutional law,2 months 13 hours,Expired,1,Juridical sciences,Permanent,,Not funded by an EU programme
University of Ljubljana,HRM,,Higher Education Institute,251822,12/10/2017,University teacher of Pathology,2 months 16 hours,Expired,2,Medical sciences › Medicine,Permanent,,Not funded by an EU programme
