id,customer_type,title,service_count,service_category,is_draft,is_bulk,bulk_from,bulk_to,country,organization,created,modified
8448,Incoming,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/13/2024 20:46,8/13/2024 20:46
8448,Incoming,Short enquiry,1,Recognition of diplomas,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/13/2024 20:46,8/13/2024 20:46
8449,Incoming,Signposting,1,Funding opportunities,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/13/2024 20:52,8/13/2024 20:52
8450,Resident,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/13/2024 20:53,8/13/2024 20:53
8451,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-13 21:03:51,Martina Bilkova,,SK,,,,,,,,
8452,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,2024-08-13 21:07:31,2024-08-13 21:07:31,,author,,,,,,,,
8453,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,2024-08-13 21:09:49,2024-08-13 21:09:49,,author,,,,,,,,
8454,Incoming,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/13/2024 21:33,8/13/2024 21:33
8455,Resident,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/13/2024 21:40,8/13/2024 21:40
8456,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/13/2024 21:52,8/13/2024 21:52
8457,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-13 21:56:01,2024-08-13 21:56:01,,author,,,,,,,,
8458,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-13 21:59:11,2024-08-13 21:59:11,,author,,,,,,,,
8459,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/13/2024 22:00,8/13/2024 22:00
8460,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-13 22:08:08,2024-08-13 22:08:08,,author,,,,,,,,
8461,Incoming,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/13/2024 22:17,8/13/2024 22:17
8462,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-13 22:23:12,2024-08-13 22:23:12,,author,,,,,,,,
8463,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-13 22:27:03,2024-08-13 22:27:03,,author,,,,,,,,
8464,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-13 22:36:55,Martina Bilkova,,SK,,,,,,,,
8465,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",8/14/2024 8:13,8/14/2024 8:13
8466,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 8:51,8/14/2024 8:51
8467,Support staff,Short enquiry,1,Other,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 8:52,8/14/2024 8:52
8468,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 8:53,8/14/2024 8:53
8468,Support staff,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 8:53,8/14/2024 8:53
8469,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 8:58,8/14/2024 8:58
8469,Support staff,Short enquiry,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 8:58,8/14/2024 8:58
8469,Support staff,Short enquiry,1,Work permits,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 8:58,8/14/2024 8:58
8470,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 9:00,8/14/2024 9:00
8471,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 9:01,8/14/2024 9:01
8472,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 9:04,8/14/2024 9:04
8473,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 9:04,8/14/2024 9:04
8474,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 9:06,8/14/2024 9:06
8474,Support staff,Short enquiry,1,Work permits,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 9:06,8/14/2024 9:06
8475,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 9:11,8/14/2024 9:11
8476,Support staff,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 9:13,8/14/2024 9:13
8477,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 9:14,8/14/2024 9:14
8478,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:04:06,2024-08-14 17:04:06,,author,,,,,,,,
8478,Incoming,Personalized assistance,1,Other,1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:04:06,2024-08-14 17:04:06,,author,,,,,,,,
8479,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 17:09:12,2024-08-14 17:15:46,,author,,,,,,,,
8479,Resident,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 17:09:12,2024-08-14 17:15:46,,author,,,,,,,,
8479,Resident,Personalized assistance,1,Other,0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 17:09:12,2024-08-14 17:15:46,,author,,,,,,,,
8480,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:13:53,2024-08-14 17:13:53,,author,,,,,,,,
8480,Resident,Personalized assistance,1,Other,0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:13:53,2024-08-14 17:13:53,,author,,,,,,,,
8481,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:18:00,Martina Bilkova,,SK,,,,,,,,
8481,Resident,Personalized assistance,1,Other,1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:18:00,Martina Bilkova,,SK,,,,,,,,
8482,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:25:26,2024-08-14 17:25:26,,author,,,,,,,,
8482,Resident,Personalized assistance,1,Other,1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:25:26,2024-08-14 17:25:26,,author,,,,,,,,
8483,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:30:52,Martina Bilkova,,SK,,,,,,,,
8483,Incoming,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:30:52,Martina Bilkova,,SK,,,,,,,,
8483,Incoming,Personalized assistance,1,Other,1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:30:52,Martina Bilkova,,SK,,,,,,,,
8484,Incoming,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 17:35:16,2024-08-14 17:35:16,,author,,,,,,,,
8485,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 17:37:43,2024-08-14 17:37:43,,author,,,,,,,,
8486,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 17:38:40,2024-08-14 17:38:40,,author,,,,,,,,
8487,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:43:54,2024-08-14 17:43:54,,author,,,,,,,,
8488,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 17:45:01,2024-08-14 17:45:01,,author,,,,,,,,
8489,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:46:28,2024-08-14 17:46:28,,author,,,,,,,,
8490,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:56:12,Martina Bilkova,,SK,,,,,,,,
8490,Incoming,Personalized assistance,1,Other,0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 17:56:12,Martina Bilkova,,SK,,,,,,,,
8491,Incoming,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 17:59:01,2024-08-14 17:59:01,,author,,,,,,,,
8492,Incoming,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 18:02:52,Martina Bilkova,,SK,,,,,,,,
8493,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 18:11,8/14/2024 18:11
8493,Support staff,Personalized assistance,1,Work permits,1,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 18:11,8/14/2024 18:11
8494,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 18:11,8/14/2024 18:11
8494,Support staff,Personalized assistance,1,Work permits,1,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 18:11,8/14/2024 18:11
8495,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,2024-08-14 18:14:40,Martina Bilkova,,SK,,,,,,,,
8495,Resident,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",1,0,NULL,NULL,,,,
,2024-08-14 18:14:40,Martina Bilkova,,SK,,,,,,,,
8496,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 18:20:35,2024-08-14 18:20:35,,author,,,,,,,,
8496,Resident,Personalized assistance,1,Work permits,1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 18:20:35,2024-08-14 18:20:35,,author,,,,,,,,
8497,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 18:23:49,2024-08-14 18:23:49,,author,,,,,,,,
8497,Incoming,Personalized assistance,1,Other,1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 18:23:49,2024-08-14 18:23:49,,author,,,,,,,,
8498,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 18:25:33,2024-08-14 18:25:33,,author,,,,,,,,
8498,Support staff,Personalized assistance,1,Other,1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 18:25:33,2024-08-14 18:25:33,,author,,,,,,,,
8499,Resident,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 18:29:56,2024-08-14 18:29:56,,author,,,,,,,,
8499,Resident,Short enquiry,1,Other,0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-14 18:29:56,2024-08-14 18:29:56,,author,,,,,,,,
8500,Resident,Signposting,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 18:33,8/14/2024 18:33
8501,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 18:37:20,2024-08-14 18:37:20,,author,,,,,,,,
8501,Resident,Personalized assistance,1,Other,0,0,NULL,NULL,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,2024-08-14 18:37:20,2024-08-14 18:37:20,,author,,,,,,,,
8502,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,,,,
,2024-08-14 18:44:31,2024-08-14 18:44:31,,author,,,,,,,,
8502,Resident,Personalized assistance,1,Other,0,0,NULL,NULL,,,,
,2024-08-14 18:44:31,2024-08-14 18:44:31,,author,,,,,,,,
8503,Incoming,Signposting,1,Recognition of diplomas,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 18:46,8/14/2024 18:46
8504,Resident,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 18:47,8/14/2024 18:47
8504,Resident,Short enquiry,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 18:47,8/14/2024 18:47
8505,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 18:51,8/14/2024 18:51
8505,Incoming,Personalized assistance,1,Other,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 18:51,8/14/2024 18:51
8506,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 18:58,8/14/2024 18:58
8507,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:43,8/14/2024 19:43
8508,Resident,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:44,8/14/2024 19:44
8508,Resident,Personalized assistance,1,Other,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:44,8/14/2024 19:44
8509,Support staff,Short enquiry,1,Other,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:45,8/14/2024 19:45
8510,Resident,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:46,8/14/2024 19:46
8510,Resident,Short enquiry,1,Other,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:46,8/14/2024 19:46
8511,Incoming,Signposting,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:50,8/14/2024 19:50
8512,Resident,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:52,8/14/2024 19:52
8512,Resident,Short enquiry,1,Other,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:52,8/14/2024 19:52
8513,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:52,8/14/2024 19:52
8513,Incoming,Personalized assistance,1,Other,1,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:52,8/14/2024 19:52
8514,Outgoing,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:58,8/14/2024 19:58
8514,Outgoing,Personalized assistance,1,Work permits,0,0,NULL,NULL,SK,The Slovak Academy of Sciences,8/14/2024 19:58,8/14/2024 19:58
8515,Support staff,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,"SAIA,n.o.",8/16/2024 8:34,8/16/2024 8:34
8516,NULL,Short enquiry,1,Job opportunities,0,0,NULL,NULL,LV,Latvian Biomedical Research and Study Centre,8/19/2024 4:39,8/19/2024 4:39
8517,Incoming,Short enquiry,1,Recognition of diplomas,0,0,NULL,NULL,SK,University of Zilina,8/20/2024 7:36,8/20/2024 7:38
8518,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,University of Zilina,8/20/2024 10:09,8/20/2024 10:09
8519,Resident,Personalized assistance,1,Funding opportunities,0,0,NULL,NULL,SK,University of Zilina,8/20/2024 10:11,8/20/2024 10:11
8520,Resident,Personalized assistance,1,Funding opportunities,0,0,NULL,NULL,SK,University of Zilina,8/20/2024 10:11,8/20/2024 10:11
8521,Resident,Personalized assistance,1,Career Development,0,0,NULL,NULL,SK,University of Zilina,8/20/2024 10:12,8/20/2024 10:12
8522,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,University of Zilina,8/20/2024 11:15,8/20/2024 11:15
8522,Incoming,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,SK,University of Zilina,8/20/2024 11:15,8/20/2024 11:15
8523,Incoming,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,SK,University of Zilina,8/22/2024 9:31,8/22/2024 9:31
8523,Incoming,Short enquiry,1,Recognition of diplomas,0,0,NULL,NULL,SK,University of Zilina,8/22/2024 9:31,8/22/2024 9:31
8524,Incoming,Signposting,1,Other,0,0,NULL,NULL,SK,University of Zilina,8/22/2024 9:34,8/22/2024 9:34
8525,Incoming,Signposting,1,Other,0,0,NULL,NULL,SK,University of Zilina,8/22/2024 9:35,8/22/2024 9:35
8526,Incoming,Signposting,1,Other,0,0,NULL,NULL,SK,University of Zilina,8/22/2024 9:35,8/22/2024 9:35
8527,Incoming,Signposting,1,Other,0,0,NULL,NULL,SK,University of Zilina,8/22/2024 9:36,8/22/2024 9:36
8528,Incoming,Signposting,1,Other,0,0,NULL,NULL,SK,University of Zilina,8/22/2024 9:36,8/22/2024 9:36
8529,Incoming,Personalized assistance,1,"Daycare, schooling and family",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:00,8/26/2024 10:00
8529,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:00,8/26/2024 10:00
8529,Incoming,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:00,8/26/2024 10:00
8530,Incoming,Personalized assistance,1,Accommodation,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:04,8/26/2024 10:04
8530,Incoming,Personalized assistance,1,"Daycare, schooling and family",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:04,8/26/2024 10:04
8530,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:04,8/26/2024 10:04
8530,Incoming,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:04,8/26/2024 10:04
8530,Incoming,Personalized assistance,1,Other,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:04,8/26/2024 10:04
8530,Incoming,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:04,8/26/2024 10:04
8530,Incoming,Personalized assistance,1,Dual career / partner support,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:04,8/26/2024 10:04
8530,Incoming,Personalized assistance,1,Work permits,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:04,8/26/2024 10:04
8531,Incoming,Short enquiry,1,Accommodation,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:08,8/26/2024 10:08
8531,Incoming,Short enquiry,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:08,8/26/2024 10:08
8531,Incoming,Short enquiry,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:08,8/26/2024 10:08
8532,Incoming,Personalized assistance,1,Accommodation,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:16,8/26/2024 10:16
8532,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:16,8/26/2024 10:16
8532,Incoming,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:16,8/26/2024 10:16
8532,Incoming,Personalized assistance,1,Other,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:16,8/26/2024 10:16
8532,Incoming,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:16,8/26/2024 10:16
8532,Incoming,Personalized assistance,1,Work permits,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:16,8/26/2024 10:16
8533,Incoming,Personalized assistance,1,Language courses and cultural integration,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:21,8/26/2024 10:21
8533,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:21,8/26/2024 10:21
8533,Incoming,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:21,8/26/2024 10:21
8533,Incoming,Personalized assistance,1,Other,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:21,8/26/2024 10:21
8533,Incoming,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:21,8/26/2024 10:21
8533,Incoming,Personalized assistance,1,Work permits,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:21,8/26/2024 10:21
8534,Incoming,Personalized assistance,1,Language courses and cultural integration,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:29,8/26/2024 10:29
8534,Incoming,Personalized assistance,1,Accommodation,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:29,8/26/2024 10:29
8534,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:29,8/26/2024 10:29
8534,Incoming,Personalized assistance,1,Other,0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:29,8/26/2024 10:29
8534,Incoming,Personalized assistance,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 10:29,8/26/2024 10:29
8535,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",1,0,NULL,NULL,,,,
,,,,,,,,,,,,
,2024-08-26 11:43:21,2024-08-27 11:20:33,,manager,,,,,,,,
8536,Incoming,Short enquiry,1,"Daily life (incl. banking, driver license, health care, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 12:20,8/26/2024 12:20
8537,Incoming,Short enquiry,1,Dual career / partner support,0,0,NULL,NULL,CH,University of Basel,8/26/2024 12:27,8/26/2024 12:27
8538,Incoming,Personalized assistance,1,Language courses and cultural integration,0,0,NULL,NULL,CH,University of Basel,8/26/2024 12:30,8/26/2024 12:30
8538,Incoming,Personalized assistance,1,Accommodation,0,0,NULL,NULL,CH,University of Basel,8/26/2024 12:30,8/26/2024 12:30
8538,Incoming,Personalized assistance,1,"Entry conditions (visas, residence permit, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 12:30,8/26/2024 12:30
8538,Incoming,Personalized assistance,1,"Social security and insurances (health insurance, unemployment benefits, etc.)",0,0,NULL,NULL,CH,University of Basel,8/26/2024 12:30,8/26/2024 12:30
8538,Incoming,Personalized assistance,1,Other,0,0,NULL,NULL,CH,University of Basel,8/26/2024 12:30,8/26/2024 12:30
